Folder-Label,Job-Vacancy,Keywords
IT-Software-DB-QA-Web-Graphics-GIS,[76],"[""'senior"", 'application', 'security', 'engineer', 'pearson', 'colombo', 'role', 'purpose', 'the', 'enterprise', 'team', 'responsible', 'protecting', 'pearson’s', 'commercial', 'digital', 'products', 'data', 'learner’s', 'internal', 'applications', 'by', 'employing', 'blend', 'technology', 'developer', 'training', 'test', 'integration', 'process', 'automation', 'team’s', 'goal', 'reduce', 'risks', 'provide', 'ongoing', 'internet', 'safe-havens', 'learners', 'within', 'supporting', 'exisintg', 'inititiaves', 'performing', 'sast', 'dast', 'sca', 'executing', 'application-level', 'penetration', 'tests', 'various', 'complex', 'developed', 'inhouse', 'third', 'parties', 'assess', 'risk', 'communicate', 'findings', 'wider', 'business', 'stakeholder', 'audience', 'responsibilities', 'as', 'direct', 'report', 'head', 'following', 'accountabilities', 'support', 'global', 'initiatives', 'bau', 'operations', 'scope', 'perform', 'large', 'scale', 'including', 'web', 'mobile', 'thickthin', 'client', 'closely', 'working', 'software', 'development', 'community', 'based', 'strong', 'background', 'prominent', 'languages', 'frameworks', 'advanced', 'remediation', 'advice', 'directly', 'testing', 'teams', 'expert-level', 'guidance', 'analysts', 'testers', 'assessments', 'must', 'able', 'identify', 're-create', 'remediate', 'defects', 'understand', 'http', 'rest', 'soap', 'xml', 'json', 'relates', 'apis', 'ajax', 'work', 'sastdastscarasv', 'tools', 'flexibility', 'cross-skill', 'engage', 'domains', 'cyber', 'threat', 'management', 'identity', 'access', 'transformation', 'resilience', 'loss', 'prevention', 'privacy', 'knowledge', 'automated', 'security-related', 'opensource', 'experience', 'implementing', 'integrating', 'selenium', 'regression', 'plus', 'using', 'andor', 'in-depth', 'common', 'flaws', 'secure', 'coding', 'practices', 'ability', 'clearly', 'explain', 'issues', 'project', 'staff', 'prioritize', 'track', 'necessary', 'ensure', 'serve', 'leader', 'promoting', 'awareness', 'mentoring', 'members', 'staying', 'date', 'current', 'methodologies', 'agiledevops', 'embrace', 'culture', 'continuous', 'service', 'improvement', 'excellence', 'stay', 'industry', 'trends', 'assist', 'implementation', 'firewall', 'rulesakamai', 'aws', 'waf', 'vulnerabilities', 'scanning', 'skills', 'years', 'information', 'space', 'minimum', 'applicationsoftware', 'understanding', 'owasp', 'framework', 'practical', 'usage', 'hands-on', 'sastdastscamanual', 'assessment', 'tooling', 'modern', 'scripting', 'sdlc', 'passion', 'make', 'realistic', 'achievable', 'interwoven', 'fabric', 'cloud', 'azure', 'platforms', 'oral', 'written', 'presentation', 'abilities', 'convey', 'levels', 'c-level', 'executives', 'architectures', 'relational', 'non-relational', 'databases', 'hardware', 'effectively', 'applying', 'principles', 'it', 'environments', 'operational', 'philosophies', 'sastdastscarasp', 'emerging', 'threats', 'technical', 'design', 'develop', 'troubleshoot', 'engineering', 'activities', 'learning', 'powerful', 'force', 'change', 'world', 'more', 'employees', 'deliver', 'services', 'nearly', 'countries', 'towards', 'help', 'everyone', 'achieve', 'potential', 'we', 'providing', 'high', 'quality', 'content', 'experiences', 'well', 'qualifications', 'people', 'build', 'grow', 'around', 'world’s', 'leading', 'company', 'learn', 'pearsonplccom', 'job', 'organization', 'corporate', 'strategy', 'schedule', 'fulltime', 'req', ""id'""]"
R&D-Science-Research,[86],"[""'librarian"", 'findmyjoblk', 'nugegoda', 'job', 'purpose', 'you', 'responsible', 'managing', 'library', 'campus', 'create', 'environment', 'collaboration', 'creative', 'problem', 'solving', 'thrive', 'also', 'excellent', 'communicator', 'encourages', 'promotes', 'enthusiasm', 'others', 'the', 'main', 'role', 'ensure', 'students', 'staff', 'effective', 'users', 'ideas', 'information', 'tasks', 'responsibilities', 'registering', 'updating', 'member', 'profiles', 'system', 'issuing', 'accepting', 'materials', 'records', 'sending', 'notices', 'reminders', 'fine', 'payments', 'lost', 'overdue', 'books', 'members', 'handling', 'delayed', 'returns', 'promoting', 'librarys', 'resources', 'selecting', 'developing', 'cataloguing', 'classifying', 'answering', 'readers', 'enquiries', 'using', 'systems', 'specialist', 'computer', 'applications', 'liaising', 'departmental', 'academic', 'external', 'organisations', 'suppliers', 'ensuring', 'services', 'meet', 'needs', 'particular', 'groups', 'eg', 'undergraduate', 'postgraduate', 'disabled', 'supporting', 'independent', 'research', 'learning', 'assisting', 'use', 'equipment', 'conduct', 'literature', 'searches', 'etc', 'qualifications', 'experience', 'degree', 'science', 'recognized', 'universityhigher', 'education', 'institute', 'years', 'management', 'skills', 'requirements', 'knowledge', 'methods', 'procedures', 'digital', 'tools', 'interpersonal', 'friendly', 'personality', 'ability', 'work', 'independently', 'minimum', 'supervision', 'pressure', 'team', 'communicate', 'well', 'organization', 'familiarity', 'reference', 'show', 'good', 'judgment', 'effectively', 'serving', 'patrons', 'required', 'peak', 'periods', 'please', 'send', 'cv', 'details', 'email', 'royal', 'colombo', 'no', 'sunethra', 'devi', 'road', 'kohuwala', 'web', ""wwwriclk'""]"
Teaching-Academic-Library,[86],"[""'librarian"", 'findmyjoblk', 'nugegoda', 'job', 'purpose', 'you', 'responsible', 'managing', 'library', 'campus', 'create', 'environment', 'collaboration', 'creative', 'problem', 'solving', 'thrive', 'also', 'excellent', 'communicator', 'encourages', 'promotes', 'enthusiasm', 'others', 'the', 'main', 'role', 'ensure', 'students', 'staff', 'effective', 'users', 'ideas', 'information', 'tasks', 'responsibilities', 'registering', 'updating', 'member', 'profiles', 'system', 'issuing', 'accepting', 'materials', 'records', 'sending', 'notices', 'reminders', 'fine', 'payments', 'lost', 'overdue', 'books', 'members', 'handling', 'delayed', 'returns', 'promoting', 'librarys', 'resources', 'selecting', 'developing', 'cataloguing', 'classifying', 'answering', 'readers', 'enquiries', 'using', 'systems', 'specialist', 'computer', 'applications', 'liaising', 'departmental', 'academic', 'external', 'organisations', 'suppliers', 'ensuring', 'services', 'meet', 'needs', 'particular', 'groups', 'eg', 'undergraduate', 'postgraduate', 'disabled', 'supporting', 'independent', 'research', 'learning', 'assisting', 'use', 'equipment', 'conduct', 'literature', 'searches', 'etc', 'qualifications', 'experience', 'degree', 'science', 'recognized', 'universityhigher', 'education', 'institute', 'years', 'management', 'skills', 'requirements', 'knowledge', 'methods', 'procedures', 'digital', 'tools', 'interpersonal', 'friendly', 'personality', 'ability', 'work', 'independently', 'minimum', 'supervision', 'pressure', 'team', 'communicate', 'well', 'organization', 'familiarity', 'reference', 'show', 'good', 'judgment', 'effectively', 'serving', 'patrons', 'required', 'peak', 'periods', 'please', 'send', 'cv', 'details', 'email', 'royal', 'colombo', 'no', 'sunethra', 'devi', 'road', 'kohuwala', 'web', ""wwwriclk'""]"
R&D-Science-Research,[87],"[""'librarian"", 'findmyjoblk', 'nugegoda', 'job', 'purpose', 'you', 'responsible', 'managing', 'library', 'campus', 'create', 'environment', 'collaboration', 'creative', 'problem', 'solving', 'thrive', 'also', 'excellent', 'communicator', 'encourages', 'promotes', 'enthusiasm', 'others', 'the', 'main', 'role', 'ensure', 'students', 'staff', 'effective', 'users', 'ideas', 'information', 'tasks', 'responsibilities', 'registering', 'updating', 'member', 'profiles', 'system', 'issuing', 'accepting', 'materials', 'records', 'sending', 'notices', 'reminders', 'fine', 'payments', 'lost', 'overdue', 'books', 'members', 'handling', 'delayed', 'returns', 'promoting', 'librarys', 'resources', 'selecting', 'developing', 'cataloguing', 'classifying', 'answering', 'readers', 'enquiries', 'using', 'systems', 'specialist', 'computer', 'applications', 'liaising', 'departmental', 'academic', 'external', 'organisations', 'suppliers', 'ensuring', 'services', 'meet', 'needs', 'particular', 'groups', 'eg', 'undergraduate', 'postgraduate', 'disabled', 'supporting', 'independent', 'research', 'learning', 'assisting', 'use', 'equipment', 'conduct', 'literature', 'searches', 'etc', 'qualifications', 'experience', 'degree', 'science', 'recognized', 'universityhigher', 'education', 'institute', 'years', 'management', 'skills', 'requirements', 'knowledge', 'methods', 'procedures', 'digital', 'tools', 'interpersonal', 'friendly', 'personality', 'ability', 'work', 'independently', 'minimum', 'supervision', 'pressure', 'team', 'communicate', 'well', 'organization', 'familiarity', 'reference', 'show', 'good', 'judgment', 'effectively', 'serving', 'patrons', 'required', 'peak', 'periods', 'please', 'send', 'cv', 'details', 'email', 'royal', 'colombo', 'no', 'sunethra', 'devi', 'road', 'kohuwala', 'web', ""wwwriclk'""]"
Teaching-Academic-Library,[87],"[""'librarian"", 'findmyjoblk', 'nugegoda', 'job', 'purpose', 'you', 'responsible', 'managing', 'library', 'campus', 'create', 'environment', 'collaboration', 'creative', 'problem', 'solving', 'thrive', 'also', 'excellent', 'communicator', 'encourages', 'promotes', 'enthusiasm', 'others', 'the', 'main', 'role', 'ensure', 'students', 'staff', 'effective', 'users', 'ideas', 'information', 'tasks', 'responsibilities', 'registering', 'updating', 'member', 'profiles', 'system', 'issuing', 'accepting', 'materials', 'records', 'sending', 'notices', 'reminders', 'fine', 'payments', 'lost', 'overdue', 'books', 'members', 'handling', 'delayed', 'returns', 'promoting', 'librarys', 'resources', 'selecting', 'developing', 'cataloguing', 'classifying', 'answering', 'readers', 'enquiries', 'using', 'systems', 'specialist', 'computer', 'applications', 'liaising', 'departmental', 'academic', 'external', 'organisations', 'suppliers', 'ensuring', 'services', 'meet', 'needs', 'particular', 'groups', 'eg', 'undergraduate', 'postgraduate', 'disabled', 'supporting', 'independent', 'research', 'learning', 'assisting', 'use', 'equipment', 'conduct', 'literature', 'searches', 'etc', 'qualifications', 'experience', 'degree', 'science', 'recognized', 'universityhigher', 'education', 'institute', 'years', 'management', 'skills', 'requirements', 'knowledge', 'methods', 'procedures', 'digital', 'tools', 'interpersonal', 'friendly', 'personality', 'ability', 'work', 'independently', 'minimum', 'supervision', 'pressure', 'team', 'communicate', 'well', 'organization', 'familiarity', 'reference', 'show', 'good', 'judgment', 'effectively', 'serving', 'patrons', 'required', 'peak', 'periods', 'please', 'send', 'cv', 'details', 'email', 'royal', 'colombo', 'no', 'sunethra', 'devi', 'road', 'kohuwala', 'web', ""wwwriclk'""]"
Legal-Law,[88],"[""'hr"", 'legal', 'officer', 'emerging', 'media', 'colombo', 'job', 'categories', 'human', 'resources', 'recruitmentlegal', 'lawmedia', 'advertising', 'communication', 'designadministration', 'secretarialbusiness', 'management', 'description', 'work', 'alongside', 'functions', 'departments', 'within', 'company', 'provide', 'accurate', 'timely', 'advice', 'various', 'topics', 'contract', 'requirements', 'risks', 'liabilities', 'research', 'evaluate', 'risk', 'factors', 'impacting', 'business', 'decisions', 'operations', 'apply', 'effective', 'techniques', 'offer', 'proactive', 'communicate', 'negotiate', 'external', 'parties', 'eg', 'regulators', 'local', 'authorities', 'counsel', 'etc', 'adherence', 'deadlines', 'relation', 'relationships', 'draft', 'review', 'approve', 'agreements', 'contracts', 'documents', 'across', 'ensure', 'rights', 'interests', 'protected', 'clarification', 'first', 'point', 'reference', 'compliance', 'internal', 'processes', 'pre-contract', 'due', 'diligence', 'contractdocument', 'drafting', 'related', 'issues', 'maintain', 'current', 'knowledge', 'amendments', 'legislation', 'relevant', 'jurisdictions', 'operates', 'including', 'preparing', 'training', 'materials', 'implementing', 'process', 'control', 'records', 'documentation', 'necessary', 'resource', 'policies', 'programs', 'procedures', 'developed', 'implemented', 'accordance', 'best', 'practices', 'serve', 'senior', 'team', 'initiatives', 'develop', 'implements', 'manages', 'appropriate', 'employee', 'recognition', 'program', 'establish', 'proceduresmechanisms', 'performance', 'provides', 'consultation', 'support', 'managers', 'supervisors', 'respect', 'staff', 'disciplinary', 'expertise', 'organizational', 'levels', 'matters', 'labour', 'relations', 'manage', 'administration', 'grievance', 'resolution', 'culturally', 'mechanism', 'conflict', 'participate', 'regular', 'meetings', 'facilitate', 'alternative', 'dispute', 'approaches', 'concern', 'identified', 'qualification', 'skills', 'and', 'experience', 'bachelors', 'degree', 'llb', 'recognized', 'minimum', 'years', 'either', 'in-house', 'private', 'practice', 'excellent', 'corporate', 'law', 'procedure', 'advanced', 'governing', 'shop', 'office', 'act', 'communications', 'proficiency', 'english', 'languages', 'written', 'spoken', 'time', 'prioritization', 'managing', 'meet', 'stakeholders', 'expectations', 'sound', 'judgment', 'ability', 'analyze', 'situations', 'facts', 'information', 'full', 'comprehension', 'environment', 'influences', 'companys', 'strong', 'interpersonal', 'presentation', 'organization', 'please', 'click', 'button', 'send', 'cv', ""via'""]"
Media-Advert-Communication,[88],"[""'hr"", 'legal', 'officer', 'emerging', 'media', 'colombo', 'job', 'categories', 'human', 'resources', 'recruitmentlegal', 'lawmedia', 'advertising', 'communication', 'designadministration', 'secretarialbusiness', 'management', 'description', 'work', 'alongside', 'functions', 'departments', 'within', 'company', 'provide', 'accurate', 'timely', 'advice', 'various', 'topics', 'contract', 'requirements', 'risks', 'liabilities', 'research', 'evaluate', 'risk', 'factors', 'impacting', 'business', 'decisions', 'operations', 'apply', 'effective', 'techniques', 'offer', 'proactive', 'communicate', 'negotiate', 'external', 'parties', 'eg', 'regulators', 'local', 'authorities', 'counsel', 'etc', 'adherence', 'deadlines', 'relation', 'relationships', 'draft', 'review', 'approve', 'agreements', 'contracts', 'documents', 'across', 'ensure', 'rights', 'interests', 'protected', 'clarification', 'first', 'point', 'reference', 'compliance', 'internal', 'processes', 'pre-contract', 'due', 'diligence', 'contractdocument', 'drafting', 'related', 'issues', 'maintain', 'current', 'knowledge', 'amendments', 'legislation', 'relevant', 'jurisdictions', 'operates', 'including', 'preparing', 'training', 'materials', 'implementing', 'process', 'control', 'records', 'documentation', 'necessary', 'resource', 'policies', 'programs', 'procedures', 'developed', 'implemented', 'accordance', 'best', 'practices', 'serve', 'senior', 'team', 'initiatives', 'develop', 'implements', 'manages', 'appropriate', 'employee', 'recognition', 'program', 'establish', 'proceduresmechanisms', 'performance', 'provides', 'consultation', 'support', 'managers', 'supervisors', 'respect', 'staff', 'disciplinary', 'expertise', 'organizational', 'levels', 'matters', 'labour', 'relations', 'manage', 'administration', 'grievance', 'resolution', 'culturally', 'mechanism', 'conflict', 'participate', 'regular', 'meetings', 'facilitate', 'alternative', 'dispute', 'approaches', 'concern', 'identified', 'qualification', 'skills', 'and', 'experience', 'bachelors', 'degree', 'llb', 'recognized', 'minimum', 'years', 'either', 'in-house', 'private', 'practice', 'excellent', 'corporate', 'law', 'procedure', 'advanced', 'governing', 'shop', 'office', 'act', 'communications', 'proficiency', 'english', 'languages', 'written', 'spoken', 'time', 'prioritization', 'managing', 'meet', 'stakeholders', 'expectations', 'sound', 'judgment', 'ability', 'analyze', 'situations', 'facts', 'information', 'full', 'comprehension', 'environment', 'influences', 'companys', 'strong', 'interpersonal', 'presentation', 'organization', 'please', 'click', 'button', 'send', 'cv', ""via'""]"
Legal-Law,[89],"[""'head"", 'legal', 'amw', 'union', 'place', 'al', 'futtaim', 'private', 'company', 'llc', 'colombo', 'associated', 'motorways', 'pvt', 'ltd', 'no', 'two', 'days', 'matter', 'role', 'our', 'work', 'driven', 'desire', 'make', 'difference', 'meaningful', 'impact', 'goal', 'enriching', 'everyday', 'lives', 'take', 'engaging', 'supportive', 'environment', 'couple', 'culture', 'recognizes', 'rewards', 'quality', 'performance', 'get', 'the', 'chance', 'push', 'limits', 'every', 'single', 'day', 'as', 'humble', 'family', 'business', 'started', 'years', 'ago', 'popularly', 'known', 'fully-owned', 'subsidiary', 'group', 'afg', 'united', 'arab', 'emirates', 'one', 'pioneers', 'automotive', 'industry', 'sri', 'lanka', 'key', 'requirements', 'attorney', 'law', 'degree', 'equivalent', 'professional', 'qualification', 'background', 'minimum', 'experience', 'similar', 'secretarial', 'drafting', 'reviewing', 'documents', 'knowledge', 'labor', 'conveyancing', 'capable', 'analyzing', 'thinking', 'conceptually', 'demonstrated', 'leadership', 'skills', 'excellent', 'communications', 'proficiency', 'english', 'sinhala', 'duties', 'and', 'responsibilities', 'responsible', 'matters', 'including', 'representing', 'organization', 'entities', 'courts', 'required', 'negotiate', 'draft', 'review', 'advise', 'upon', 'contractual', 'documentation', 'such', 'include', 'leases', 'commercial', 'residential', 'retail', 'licenses', 'sales', 'purchase', 'agreements', 'facilities', 'management', 'supplyservice', 'property', 'etc', 'execute', 'follow', 'principal', 'dealer', 'service', 'obtaining', 'negotiating', 'best', 'terms', 'conditions', 'ensure', 'compliance', 'applicable', 'related', 'attend', 'queries', 'raised', 'amw’s', 'partnersdivisionssbu’s', 'stakeholders', 'provide', 'assistance', 'opinionssolutions', 'consultation', 'corporate', 'incorporation', 'registration', 'licensing', 'provision', 'support', 'meetings', 'board', 'directors', 'shareholders', 'al-futtaim', 'companies', 'maintaining', 'updating', 'corporatecompany', 'supervision', 'direct', 'reports', 'relevant', 'laws', 'regulations', 'liaising', 'governmental', 'authorities', 'respect', 'approvals', 'may', 'businesses', 'actively', 'assist', 'establishing', 'good', 'governance', 'practices', 'coordinating', 'following', 'educating', 'leaders', 'fundamentals', 'current', 'policies', 'procedures', 'we’re', 'little', 'help', 'five-star', 'candidate', 'start', 'finish', 'before', 'click', '“apply”', 'please', 'read', 'job', 'description', 'carefully', 'confidently', 'demonstrate', 'opportunity', 'right', 'time', 'put', 'together', 'well-crafted', 'personalised', 'cv', 'boost', 'visibility', 'global', 'talent', 'acquisition', 'team', 'members', 'assigned', 'specific', 'matches', 'opportunities', 'we', 'consider', 'requisite', 'compatibility', 'behaviours', 'also', 'candidates', 'align', 'values', 'integrity', 'collaboration', 'excellence', 'part', 'promise', 'want', 'available', 'throughout', 'application', 'process', ""effort'""]"
Legal-Law,[90],"[""'senior"", 'associate', 'invictus', 'law', 'sri', 'lanka', 'boutique', 'firm', 'special', 'focus', 'areas', 'commercial', 'corporate', 'transactions', 'real-estate', 'secretarial', 'employment', 'the', 'seeking', 'aspiring', 'attorneys-at-law', 'join', 'team', 'key', 'responsibilities', 'include', 'understanding', 'applying', 'appropriate', 'laws', 'regulations', 'participating', 'various', 'activities', 'relating', 'governance', 'regulatory', 'compliance', 'risk', 'management', 'providing', 'clients', 'commercially', 'feasible', 'solutions', 'line', 'applicable', 'drafting', 'reviewing', 'types', 'contracts', 'including', 'limited', 'shareholders’', 'agreements', 'share', 'purchase', 'service', 'consultancy', 'investment', 'buy-back', 'accordance', 'companies', 'act', 'foreign', 'exchange', 'overlooking', 'maintenance', 'internal', 'legal', 'records', 'documents', 'liaising', 'maintaining', 'good', 'relationship', 'external', 'attorneys', 'specific', 'qualifications', 'experience', 'required', 'an', 'attorney-at-law', 'preferably', 'llb', 'degree', 'recognised', 'local', 'university', 'minimum', 'years', 'previous', 'relevant', 'literacy', 'microsoft', 'office', 'particularly', 'word', 'excel', 'ability', 'work', 'independently', 'meet', 'strict', 'deadlines', 'communication', 'interpersonal', 'skills', 'knowledge', 'company', 'added', 'advantage', 'listing', 'rules', 'cse', 'securities', 'commission', 'possessing', 'notarial', 'license', 'english', 'within', 'colombo', 'district', 'would', 'competitive', 'remuneration', 'package', 'offer', 'based', 'individual', 'competencies', 'you', 'may', 'forward', 'curriculum', ""vitae'""]"
Legal-Law,[91],"[""'senior"", 'legal', 'officer', 'ernst', 'young', 'colombo', 'job', 'categories', 'administration', 'secretariallegal', 'lawsenior', 'management', 'directors', 'ey', 'global', 'leader', 'assurance', 'tax', 'strategy', 'transactions', 'consultancy', 'services', 'the', 'insights', 'quality', 'deliver', 'help', 'build', 'trust', 'confidence', 'capital', 'markets', 'economies', 'world', 'we', 'develop', 'outstanding', 'leaders', 'team', 'promises', 'stakeholders', 'in', 'play', 'critical', 'role', 'building', 'better', 'working', 'people', 'clients', 'communities', 'looking', 'candidate', 'must', 'experience', 'minimum', 'ten', 'years', 'post', 'qualifying', 'sound', 'knowledge', 'areas', 'law', 'including', 'company', 'secretarial', 'work', 'conveyancing', 'preferred', 'need', 'five', 'days', 'week', 'department', 'willing', 'long', 'hours', 'required', 'it', 'mandatory', 'corporate', 'exposure', 'ability', 'independently', 'without', 'supervision', 'firm', 'would', 'advantageous', 'results-oriented', 'amp', 'proactive', 'possess', 'excellent', 'writing', 'skills', 'english', 'please', 'click', 'apply', 'button', 'send', 'cv', 'via', 'xpressjobs', 'director', 'hrd', 'de', 'saram', ""place'""]"
HR-Training,[93],"[""'legal"", 'hr', 'officer', 'helios', 'ventures', 'colombo', 'job', 'categories', 'administration', 'secretarialhuman', 'resources', 'recruitmentlegal', 'law', 'we', 'are', 'hiring', 'legal', 'about', 'if', 'good', 'work', 'anywhere', 'best', 'come', 'us', 'this', 'exceptional', 'opportunity', 'involved', 'growth', 'global', 'investment', 'management', 'firm', 'world', 'class', 'highly-regarded', 'platform', 'you', 'connected', 'team', 'exposing', 'wide', 'network', 'connectivity', 'knowledge', 'achieve', 'goals', 'ambitions', 'provide', 'necessary', 'tools', 'foundation', 'the', 'position', 'member', 'department', 'drive', 'kycaml', 'operation', 'opening', 'amending', 'reviewing', 'exiting', 'clients', 'according', 'established', 'policies', 'procedures', 'functionsresponsibilities', 'performing', 'due', 'diligence', 'new', 'requesting', 'kyc', 'information', 'documentation', 'review', 'verification', 'received', 'making', 'analytical', 'risk', 'assessment', 'periodically', 'evaluate', 'existing', 'communicate', 'effectively', 'efficiently', 'relevant', 'internal', 'external', 'parties', 'obtain', 'documents', 'other', 'specific', 'projects', 'may', 'rise', 'time', 'coordinating', 'organizations', 'system', 'general', 'workflows', 'assisting', 'senior', 'supervising', 'staff', 'facilitating', 'communication', 'throughout', 'company', 'developing', 'make', 'workplace', 'efficient', 'human', 'resource', 'functions', 'include', 'looking', 'employees', 'involves', 'training', 'monitoring', 'performance', 'education', 'experience', 'skills', 'degree', 'business', 'country', 'equivalent', 'related', 'discipline', 'together', 'working', 'background', 'would', 'added', 'advantage', 'strong', 'research', 'excellent', 'english', 'verbal', 'written', 'must', 'planning', 'managementprioritization', 'ability', 'independently', 'also', 'liaise', 'departments', 'apply', 'now', 'for', 'an', 'attractive', 'salary', 'incentives', 'and', 'to', 'become', 'successful', 'please', 'click', 'button', 'send', 'cv', ""via'""]"
Legal-Law,[93],"[""'legal"", 'hr', 'officer', 'helios', 'ventures', 'colombo', 'job', 'categories', 'administration', 'secretarialhuman', 'resources', 'recruitmentlegal', 'law', 'we', 'are', 'hiring', 'legal', 'about', 'if', 'good', 'work', 'anywhere', 'best', 'come', 'us', 'this', 'exceptional', 'opportunity', 'involved', 'growth', 'global', 'investment', 'management', 'firm', 'world', 'class', 'highly-regarded', 'platform', 'you', 'connected', 'team', 'exposing', 'wide', 'network', 'connectivity', 'knowledge', 'achieve', 'goals', 'ambitions', 'provide', 'necessary', 'tools', 'foundation', 'the', 'position', 'member', 'department', 'drive', 'kycaml', 'operation', 'opening', 'amending', 'reviewing', 'exiting', 'clients', 'according', 'established', 'policies', 'procedures', 'functionsresponsibilities', 'performing', 'due', 'diligence', 'new', 'requesting', 'kyc', 'information', 'documentation', 'review', 'verification', 'received', 'making', 'analytical', 'risk', 'assessment', 'periodically', 'evaluate', 'existing', 'communicate', 'effectively', 'efficiently', 'relevant', 'internal', 'external', 'parties', 'obtain', 'documents', 'other', 'specific', 'projects', 'may', 'rise', 'time', 'coordinating', 'organizations', 'system', 'general', 'workflows', 'assisting', 'senior', 'supervising', 'staff', 'facilitating', 'communication', 'throughout', 'company', 'developing', 'make', 'workplace', 'efficient', 'human', 'resource', 'functions', 'include', 'looking', 'employees', 'involves', 'training', 'monitoring', 'performance', 'education', 'experience', 'skills', 'degree', 'business', 'country', 'equivalent', 'related', 'discipline', 'together', 'working', 'background', 'would', 'added', 'advantage', 'strong', 'research', 'excellent', 'english', 'verbal', 'written', 'must', 'planning', 'managementprioritization', 'ability', 'independently', 'also', 'liaise', 'departments', 'apply', 'now', 'for', 'an', 'attractive', 'salary', 'incentives', 'and', 'to', 'become', 'successful', 'please', 'click', 'button', 'send', 'cv', ""via'""]"
Legal-Law,[94],"[""'attorney-at-law"", 'riktha', 'legal', 'services', 'colombo', 'looking', 'efficient', 'result', 'oriented', 'individuals', 'able', 'work', 'independently', 'corporate', 'law', 'firm', 'business', 'lawyers', 'providing', 'areas', 'conveyancingdeed', 'intellectual', 'property', 'company', 'secretarial', 'agreements', 'built', 'provide', 'smart', 'lightweight', 'flexible', 'client', 'focused', 'competencies', 'proficiency', 'english', 'compulsory', 'ability', 'think', 'team', 'well', 'experienced', 'deeds', 'instructing', 'litigation', 'background', 'needs', 'culture', 'mentality', 'minimum', 'years', 'experience', 'previous', 'role', 'an', 'attractive', 'remuneration', 'package', 'await', 'right', 'candidate', 'please', 'apply', 'within', 'seven', 'days', 'advertisement', 'via', 'spotjobs', 'click', 'now', 'button', ""upload'""]"
Legal-Law,[95],"[""'head"", 'of', 'legal', 'al-futtaim', 'colombo', 'job', 'summary', 'the', 'act', 'in-house', 'counsel', 'group', 'sri-', 'lanka', 'role', 'entail', 'providing', 'advice', 'support', 'assistance', 'companies', 'various', 'matters', 'including', 'limited', 'corporate', 'commercial', 'retail', 'property', 'construction', 'contentious', 'particular', 'required', 'real', 'estate', 'related', 'candidate', 'expected', 'conversant', 'applicable', 'laws', 'regulations', 'demonstrating', 'heshe', 'extensively', 'advised', 'upon', 'negotiated', 'drafted', 'reviewed', 'documentation', 'requisite', 'skill', 'set', 'experience', 'well', 'possessing', 'necessary', 'qualifications', 'position', 'requires', 'ability', 'work', 'pressure', 'successfully', 'manage', 'demanding', 'workload', 'meet', 'deadlines', 'interact', 'professionally', 'levels', 'internal', 'management', 'staff', 'external', 'parties', 'key', 'responsibilities', 'general', 'risk', 'compliance', 'disputes', 'litigation', 'training', 'supervision', 'government', 'liaison', 'skills', 'minimum', 'academic', 'professional', 'degree', 'law', 'qualification', 'admission', 'practice', 'lawyerattorney', 'sri-lanka', 'years', 'relevant', 'job-specific', 'as', 'behavioural', 'competencies', 'problem', 'solving', 'decision-making', 'strong', 'acumen', 'excellent', 'negotiation', 'deliver', 'time', 'proactive', 'flexible', ""written'""]"
Legal-Law,[96],"[""'junior"", 'legal', 'officer', 'findmyjoblk', 'colombo', 'at', 'fairway', 'properties', 'earned', 'outstanding', 'reputation', 'creating', 'contemporary', 'living', 'spaces', 'offering', 'diversity', 'choice', 'location', 'well', 'design', 'quality', 'apartments', 'as', 'part', 'holdings', 'company', 'synonymous', 'innovation', 'dynamism', 'strength', 'lie', 'ability', 'deliver', 'beyond', 'expectation', 'raise', 'bar', 'leave', 'unparalleled', 'legacy', 'behind', 'every', 'broadening', 'scope', 'we', 'looking', 'individuals', 'share', 'passion', 'if', 'would', 'like', 'opportunity', 'requirements', 'coordinating', 'sales', 'department', 'clients', 'preparing', 'agreements', 'projects', 'assist', 'preparation', 'commercial', 'mou', 'group', 'required', 'coordinate', 'obtain', 'necessary', 'approvals', 'documents', 'ie', 'land', 'registry', 'municipal', 'council', 'cma', 'etc', 'ensure', 'comprehensive', 'file', 'maintained', 'apartment', 'attending', 'title', 'clearance', 'drafting', 'deeds', 'notarial', 'documentation', 'work', 'properly', 'maintain', 'litigation', 'files', 'court', 'diary', 'attorney-at-law', 'possessing', 'minimum', 'year', 'experience', 'similar', 'role', 'should', 'license', 'practice', 'english', 'language', 'good', 'knowledge', 'conveyancing', 'law', 'possess', 'excellent', 'communication', 'skills', 'written', 'verbal', 'sinhala', 'apprentice', 'assisting', 'day', 'operations', 'carried', 'team', 'final', 'college', 'student', 'having', 'llb', 'considered', 'added', 'advantage', 'an', 'attractive', 'remuneration', 'package', 'inclusive', 'corporate', 'benefits', 'offer', 'selected', 'candidate', 'please', 'send', 'cv', 'stating', 'position', 'applied', 'subject', ""line'""]"
